"id";"id_orcamento";"id_produto";"description";"cores";"quantidade";"prazo";"desconto";"unitario";"total";"comissao_externa"
"2847";"1113";"54";"Caneta de Plástico";"4";"500";"15 dias úteis";"0";"1.42";"710.00";"0.00"
"2848";"1113";"55";"Caneta de Plástico";"2";"500";"15 dias úteis";"0";"1.03";"515.00";"0.00"
"2849";"1113";"55";"Caneta de Plástico";"4";"500";"15 dias úteis";"0";"1.44";"720.00";"0.00"
"2850";"1113";"49";"Caneta de Plástico";"2";"500";"15 dias úteis";"0";"1.01";"505.00";"0.00"
"2851";"1113";"49";"Caneta de Plástico";"4";"500";"15 dias úteis";"0";"1.42";"710.00";"0.00"
"2852";"1114";"6";"Chaveiro gel";"ate 4 cores";"200";"25 dias úteis";"0";"1.99";"398.00";"0.00"
"2853";"1114";"11";"Chaveiro emborrachado";"2";"500";"30 dias úteis";"0";"2.52";"1260.00";"0.00"
"2854";"1115";"103";"Sacola Ecológica";"1";"4000";"30 dias úteis";"0";"5.17";"20680.00";"0.00"
"2855";"1115";"103";"Sacola Ecológica";"2";"4000";"30 dias úteis";"0";"5.40";"21600.00";"0.00"
"2856";"1115";"57";"Caneta Ecológica";"1";"4000";"15 dias úteis";"0";"0.75";"3000.00";"0.00"
"2857";"1116";"58";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.09";"272.50";"0.00"
"2858";"1116";"55";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.14";"285.00";"0.00"
"2859";"1117";"78";"Espelho de 1 lado";"1";"50";"10 dias úteis";"0";"6.10";"305.00";"0.00"
"2860";"1118";"12";"Chaveiro de Couro com mosquetão";"1";"5000";"30 à 40 dias úteis";"0";"2.60";"13000.00";"0.00"
"2861";"1118";"11";"Chaveiro emborrachado";"2";"5000";"30 dias úteis";"0";"1.57";"7850.00";"0.00"
"2862";"1118";"3";"Chaveiro redondo giratório";"laser";"5000";"10 dias úteis";"0";"3.34";"16700.00";"0.00"
"2863";"1119";"74";"Trena de 5 metros";"cromia";"100";"15 dias úteis";"0";"7.70";"770.00";"0.00"
"2864";"1119";"20";"Chaveiro de couro";"1";"100";"30 à 40 dias úteis";"0";"7.50";"750.00";"0.00"
"2865";"1119";"103";"Sacola Ecológica";"1";"200";"30 dias úteis";"0";"15.28";"3055.00";"0.00"
"2866";"1119";"103";"Sacola Ecológica";"2";"500";"30 dias úteis";"0";"6.52";"3260.00";"0.00"
"2867";"1120";"100";"Pen drive giratório 2gb";"laser";"25";"10 dias úteis";"0";"30.41";"760.25";"0.00"
"2868";"1120";"17";"Chaveiro de metal trapézio";"laser";"50";"10 dias úteis";"0";"4.06";"203.00";"0.00"
"2869";"1120";"115";"Squeeze de Plástico";"1";"250";"25 dias úteis";"0";"3.85";"962.50";"0.00"
"2870";"1121";"102";"Pasta zip zap";"2";"1000";"25 à 30 dias úteis";"0";"3.29";"3290.00";"0.00"
"2871";"1122";"45";"Caneta de Plástico";"1";"400";"15 dias úteis";"0";"1.12";"448.00";"0.00"
"2872";"1122";"45";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"1.04";"520.00";"0.00"
"2873";"1122";"43";"Caneta de Plástico";"1";"400";"15 dias úteis";"0";"1.09";"436.00";"0.00"
"2874";"1122";"43";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"1.01";"505.00";"0.00"
"2875";"1123";"57";"Caneta Ecológica";"1";"1000";"15 dias úteis";"0";"0.89";"890.00";"0.00"
"2876";"1123";"57";"Caneta Ecológica";"1";"3000";"15 dias úteis";"0";"0.82";"2460.00";"0.00"
"2877";"1123";"57";"Caneta Ecológica";"1";"5000";"15 dias úteis";"0";"0.79";"3950.00";"0.00"
"2878";"1123";"45";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.89";"890.00";"0.00"
"2879";"1123";"45";"Caneta de Plástico";"1";"3000";"15 dias úteis";"0";"0.82";"2460.00";"0.00"
"2880";"1123";"45";"Caneta de Plástico";"1";"5000";"15 dias úteis";"0";"0.79";"3950.00";"0.00"
"2881";"1124";"75";"Escova com espelho";"laser";"100";"10 dias úteis";"0";"4.31";"431.00";"0.00"
"2882";"1124";"76";"Kit pincéis";"laser";"100";"10 dias úteis";"0";"5.88";"588.00";"0.00"
"2883";"1124";"77";"Porta perfume";"laser";"100";"10 dias úteis";"0";"4.94";"494.00";"0.00"
"2884";"1124";"116";"Necessaire 431";"1";"100";"15 dias úteis";"0";"13.26";"1326.00";"0.00"
"2885";"1124";"116";"Necessaire 426";"1";"100";"15 dias úteis";"0";"15.28";"1528.00";"0.00"
"2886";"1124";"116";"Bolsa 741";"1";"100";"15 dias úteis";"0";"29.80";"2980.00";"0.00"
"2887";"1125";"86";"Porta cartão de metal";"laser";"50";"10 dias úteis";"0";"5.47";"273.50";"0.00"
"2888";"1126";"57";"Caneta Ecológica";"1";"250";"15 dias úteis";"0";"1.36";"340.00";"0.00"
"2889";"1126";"6";"Chaveiro gel";"ate 4 cores";"500";"25 dias úteis";"0";"1.68";"840.00";"0.00"
"2890";"1126";"14";"Chaveiro de metal com nylon";"laser";"500";"10 dias úteis";"0";"4.67";"2335.00";"0.00"
"2891";"1126";"49";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"0.81";"405.00";"0.00"
"2892";"1126";"40";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"1.01";"505.00";"0.00"
"2893";"1126";"46";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"1.00";"500.00";"0.00"
"2894";"1126";"58";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"0.78";"390.00";"0.00"
"2895";"1127";"11";"Chaveiro emborrachado";"2";"500";"30 dias úteis";"0";"2.52";"1260.00";"0.00"
"2896";"1128";"3";"Chaveiro redondo giratório";"laser";"100";"10 dias úteis";"0";"4.31";"431.00";"0.00"
"2897";"1129";"22";"Caneta de metal";"laser";"50";"10 dias úteis";"0";"8.17";"408.50";"0.00"
"2898";"1129";"38";"Lapiseira de Metal";"laser";"50";"10 dias úteis";"0";"6.44";"322.00";"0.00"
"2899";"1130";"44";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.36";"340.00";"0.00"
"2900";"1131";"53";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.86";"860.00";"0.00"
"2901";"1131";"49";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.65";"650.00";"0.00"
"2902";"1131";"43";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.86";"860.00";"0.00"
"2903";"1131";"41";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.81";"810.00";"0.00"
"2904";"1131";"40";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.86";"860.00";"0.00"
"2905";"1131";"42";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.86";"860.00";"0.00"
"2906";"1132";"104";"Sacola TNT";"1";"500";"30 dias úteis";"0";"2.60";"1300.00";"0.00"
"2907";"1132";"104";"Sacola TNT";"2";"500";"30 dias úteis";"0";"2.99";"1495.00";"0.00"
"2908";"1133";"115";"Squeeze de Plástico";"1";"250";"25 dias úteis";"0";"3.85";"962.50";"0.00"
"2909";"1134";"44";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.36";"340.00";"0.00"
"2910";"1135";"43";"Caneta de Plástico";"1";"1500";"15 dias úteis";"0";"0.87";"1305.00";"0.00"
"2911";"1136";"49";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.12";"280.00";"0.00"
"2912";"1136";"53";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.32";"330.00";"0.00"
"2913";"1136";"43";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.32";"330.00";"0.00"
"2914";"1136";"40";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.32";"330.00";"0.00"
"2915";"1136";"50";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.32";"330.00";"0.00"
"2916";"1136";"39";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.32";"330.00";"0.00"
"2917";"1137";"115";"Squeeze de Plástico";"1";"500";"25 dias úteis";"0";"1.93";"962.50";"0.00"
"2918";"1137";"113";"Squeeze de metal";"laser";"500";"10 dias úteis";"0";"10.32";"5160.00";"0.00"
"2919";"1137";"102";"Pasta zip zap";"2";"500";"25 à 30 dias úteis";"0";"3.93";"1965.00";"0.00"
"2920";"1138";"9";"Chaveiro Abridor Cortador";"cromia";"100";"15 dias úteis";"0";"2.30";"230.00";"0.00"
"2921";"1139";"77";"Porta perfume";"laser";"250";"10 dias úteis";"0";"4.62";"1155.00";"0.00"
"2922";"1140";"114";"Squeeze metálico";"laser";"50";"10 dias úteis";"0";"10.50";"525.00";"0.00"
"2923";"1140";"57";"Caneta Ecológica";"1";"250";"15 dias úteis";"0";"1.36";"340.00";"0.00"
"2924";"1140";"101";"Pen drive c/ tampa 2gb";"laser";"25";"10 dias úteis";"0";"28.05";"701.25";"0.00"
"2925";"1140";"104";"Sacola TNT";"1";"500";"30 dias úteis";"0";"2.60";"1300.00";"0.00"
"2926";"1140";"37";"Caneta de metal";"laser";"50";"10 dias úteis";"0";"6.13";"306.50";"0.00"
"2927";"1140";"21";"Chaveiro de couro coração";"1";"200";"30 à 40 dias úteis";"0";"3.53";"705.00";"0.00"
"2928";"1140";"14";"Chaveiro de metal com nylon";"laser";"200";"10 dias úteis";"0";"4.83";"966.00";"0.00"
"2929";"1141";"77";"Porta perfume";"laser";"50";"10 dias úteis";"0";"5.47";"273.50";"0.00"
"2930";"1141";"56";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.98";"495.00";"0.00"
"2931";"1141";"104";"Sacola TNT";"1";"500";"30 dias úteis";"0";"2.60";"1300.00";"0.00"
"2932";"1142";"8";"Chaveiro abridor long neck";"cromia";"100";"15 dias úteis";"0";"2.49";"249.00";"0.00"
"2933";"1142";"47";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.20";"300.00";"0.00"
"2934";"1143";"69";"Chaveiro mini ferramenta";"laser";"100";"15 dias úteis";"0";"4.78";"478.00";"0.00"
"2935";"1143";"71";"Canivete multifunções";"laser";"50";"10 dias úteis";"0";"10.20";"510.00";"0.00"
"2936";"1144";"53";"Caneta de Plástico";"2";"1700";"15 dias úteis";"0";"0.97";"1649.00";"0.00"
"2937";"1144";"50";"Caneta de Plástico";"2";"1700";"15 dias úteis";"0";"0.97";"1649.00";"0.00"
"2938";"1145";"56";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.98";"495.00";"0.00"
"2939";"1145";"96";"Carteira Indiana couro brilhante";"3";"200";"25 dias úteis";"0";"3.60";"720.00";"0.00"
"2940";"1145";"101";"Pen drive c/ tampa 2gb";"laser";"25";"10 dias úteis";"0";"28.05";"701.25";"0.00"
"2941";"1146";"79";"Espelho de 2 lados";"laser";"50";"10 dias úteis";"0";"6.42";"321.00";"0.00"
"2942";"1146";"6";"Chaveiro gel";"ate 4 cores";"200";"25 dias úteis";"0";"1.99";"398.00";"0.00"
"2943";"1147";"9";"Chaveiro Abridor Cortador";"cromia";"200";"15 dias úteis";"0";"1.87";"374.00";"0.00"
"2944";"1147";"9";"Chaveiro Abridor Cortador";"0";"200";"15 dias úteis";"0";"1.38";"276.00";"0.00"
"2945";"1148";"101";"Pen drive c/ tampa 2gb";"laser";"50";"10 dias úteis";"0";"26.98";"1349.00";"0.00"
"2946";"1149";"18";"Chaveiro de metal Triângular";"laser";"300";"10 dias úteis";"0";"3.49";"1047.00";"0.00"
"2947";"1149";"19";"Chaveiro de metal Pirâmide";"laser";"300";"10 dias úteis";"0";"3.17";"951.00";"0.00"
"2948";"1149";"5";"Chaveiro retângular";"laser";"300";"10 dias úteis";"0";"2.94";"882.00";"0.00"
"2949";"1150";"9";"Chaveiro Abridor Cortador";"cromia";"500";"15 dias úteis";"0";"1.61";"805.00";"0.00"
"2950";"1151";"21";"Chaveiro de couro coração";"1";"1000";"30 à 40 dias úteis";"0";"2.79";"2790.00";"0.00"
"2951";"1151";"8";"Chaveiro abridor long neck";"cromia";"1000";"15 dias úteis";"0";"1.81";"1810.00";"0.00"
"2952";"1151";"7";"Chaveiro anzol";"cromia";"1000";"15 dias úteis";"0";"1.28";"1280.00";"0.00"
"2953";"1151";"6";"Chaveiro gel";"ate 4 cores";"1000";"25 dias úteis";"0";"1.42";"1420.00";"0.00"
"2954";"1152";"103";"Sacola Ecológica";"1";"500";"30 dias úteis";"0";"6.11";"3055.00";"0.00"
"2955";"1152";"113";"Squeeze de metal";"laser";"50";"10 dias úteis";"0";"11.28";"564.00";"0.00"
"2956";"1153";"56";"Caneta de Plástico";"1";"5000";"15 dias úteis";"0";"1.37";"6850.00";"0.00"
"2957";"1154";"57";"Caneta Ecológica";"1";"250";"15 dias úteis";"0";"1.36";"340.00";"0.00"
"2958";"1154";"95";"Calendário PVC de mesa";"1";"150";"15 dias úteis";"0";"3.11";"466.50";"0.00"
"2959";"1154";"94";"Porta bloco de rascunho";"1";"100";"10 dias úteis";"0";"4.34";"434.00";"0.00"
"2960";"1155";"50";"Caneta de Plástico";"1";"400";"15 dias úteis";"0";"1.09";"436.00";"0.00"
"2961";"1155";"45";"Caneta de Plástico";"1";"400";"15 dias úteis";"0";"1.12";"448.00";"0.00"
"2962";"1155";"46";"Caneta de Plástico";"1";"400";"15 dias úteis";"0";"1.07";"428.00";"0.00"
"2963";"1155";"30";"Caneta de metal";"laser";"500";"10 dias úteis";"0";"7.21";"3605.00";"0.00"
"2964";"1155";"24";"Caneta de metal";"laser";"500";"10 dias úteis";"0";"7.21";"3605.00";"0.00"
"2965";"1156";"1";"Chaveiro quadrado giratório";"laser";"100";"10 dias úteis";"0";"4.31";"431.00";"0.00"
"2966";"1156";"15";"Chaveiro de metal c/ suporte emborrachado";"laser";"50";"10 dias úteis";"0";"7.52";"376.00";"0.00"
"2967";"1157";"21";"Chaveiro de couro coração";"1";"200";"30 à 40 dias úteis";"0";"3.75";"750.00";"0.00"
"2968";"1158";"100";"Pen drive giratório 2gb";"laser";"25";"10 dias úteis";"0";"30.41";"760.25";"0.00"
"2969";"1159";"99";"Porta documento PVC";"2";"500";"25 dias úteis";"0";"1.35";"675.00";"0.00"
"2970";"1160";"116";"Mouse Pad OFF Set Retangular 17,3 x 22,5 cm";"cromia";"500";"15 dias úteis";"0";"5.95";"2975.00";"0.00"
"2971";"1161";"16";"Chaveiro de metal e couro";"laser";"100";"10 dias úteis";"0";"5.26";"526.00";"0.00"
"2972";"1161";"14";"Chaveiro de metal com nylon";"laser";"100";"10 dias úteis";"0";"5.10";"510.00";"0.00"
"2973";"1161";"13";"Chaveiro de metal com couro";"laser";"100";"10 dias úteis";"0";"5.49";"549.00";"0.00"
"2974";"1161";"11";"Chaveiro emborrachado";"2";"500";"30 dias úteis";"0";"2.52";"1260.00";"0.00"
"2975";"1161";"15";"Chaveiro de metal c/ suporte emborrachado";"laser";"100";"10 dias úteis";"0";"6.98";"698.00";"0.00"
"2976";"1162";"20";"Chaveiro de couro";"1";"200";"30 à 40 dias úteis";"0";"3.75";"750.00";"0.00"
"2977";"1162";"115";"Squeeze de Plástico";"1";"250";"25 dias úteis";"0";"3.88";"970.00";"0.00"
"2978";"1163";"102";"Pasta zip zap";"2";"200";"25 à 30 dias úteis";"0";"4.68";"936.00";"0.00"
"2979";"1164";"15";"Chaveiro de metal c/ suporte emborrachado";"laser";"500";"10 dias úteis";"0";"6.56";"3280.00";"0.00"
"2980";"1164";"20";"Chaveiro de couro";"laser";"500";"30 à 40 dias úteis";"0";"3.12";"1560.00";"0.00"
"2981";"1164";"10";"Chaveiro de metal Oval";"laser";"500";"10 dias úteis";"0";"3.89";"1945.00";"0.00"
"2982";"1164";"17";"Chaveiro de metal trapézio";"laser";"500";"10 dias úteis";"0";"3.10";"1550.00";"0.00"
"2983";"1165";"79";"Espelho de 2 lados";"1";"70";"10 dias úteis";"0";"5.04";"352.80";"0.00"
"2984";"1166";"45";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"1.04";"520.00";"0.00"
"2985";"1167";"116";"Chaveiro Emborrachado Corte Especial 6 x 4,5cm";"4";"2000";"15 dias úteis";"0";"3.13";"6260.00";"0.00"
"2986";"1167";"116";"Chaveiro Gel em Corte Especial";"4";"2000";"15 dias úteis";"0";"2.07";"4140.00";"0.00"
"2987";"1168";"6";"Chaveiro gel";"ate 4 cores";"200";"25 dias úteis";"0";"1.99";"398.00";"0.00"
"2988";"1168";"53";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.86";"860.00";"0.00"
"2989";"1168";"41";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.81";"810.00";"0.00"
"2990";"1169";"53";"Caneta de Plástico";"1";"5000";"15 dias úteis";"0";"0.76";"3800.00";"0.00"
"2991";"1169";"50";"Caneta de Plástico";"1";"5000";"15 dias úteis";"0";"0.76";"3800.00";"0.00"
"2992";"1169";"8";"Chaveiro abridor long neck";"cromia";"500";"15 dias úteis";"0";"1.93";"965.00";"0.00"
"2993";"1169";"75";"Escova com espelho";"1";"800";"10 dias úteis";"0";"2.20";"1760.00";"0.00"
"2994";"1170";"93";"Relógio digital de mesa";"1";"200";"15 dias úteis";"0";"7.11";"1422.00";"0.00"
"2995";"1171";"24";"Caneta de metal";"laser";"50";"10 dias úteis";"0";"8.17";"408.50";"0.00"
"2996";"1171";"28";"Caneta de metal";"laser";"50";"10 dias úteis";"0";"8.95";"447.50";"0.00"
"2997";"1172";"56";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"1.52";"1520.00";"0.00"
"2998";"1173";"5";"Chaveiro retângular";"laser";"200";"10 dias úteis";"0";"3.03";"606.00";"0.00"
"2999";"1174";"52";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.32";"330.00";"0.00"
"3000";"1175";"116";"Chaveiro de Couro Gota MS19 c/ Argola";"1";"20000";"15 dias úteis";"0";"2.35";"47000.00";"0.00"
"3001";"1175";"116";"Chaveiro de Couro botão MS27 c/ argola";"1";"20000";"15 dias úteis";"0";"2.35";"47000.00";"0.00"
"3002";"1175";"116";"Chaveiro de Couro botão MS18 c/ Argola";"1";"20000";"15 dias úteis";"0";"5.95";"119000.00";"0.00"
"3003";"1176";"99";"Porta documento PVC";"2";"500";"25 dias úteis";"0";"1.35";"675.00";"0.00"
"3004";"1177";"14";"Chaveiro de metal com nylon";"laser";"1000";"10 dias úteis";"0";"4.31";"4310.00";"0.00"
"3005";"1178";"99";"Porta documento PVC";"2";"500";"25 dias úteis";"0";"1.35";"675.00";"0.00"
"3006";"1178";"99";"Porta documento PVC";"2";"1000";"25 dias úteis";"0";"1.02";"1020.00";"0.00"
"3007";"1178";"96";"Carteira Indiana couro brilhante";"3";"500";"25 dias úteis";"0";"3.26";"1630.00";"0.00"
"3008";"1178";"96";"Carteira Indiana couro brilhante";"3";"1000";"25 dias úteis";"0";"3.10";"3100.00";"0.00"
"3009";"1178";"97";"Carteira Emborrachada de couro";"3";"500";"25 dias úteis";"0";"3.46";"1730.00";"0.00"
"3010";"1178";"97";"Carteira Emborrachada de couro";"3";"1000";"25 dias úteis";"0";"3.26";"3260.00";"0.00"
"3011";"1178";"98";"Carteira de couro paraná";"3";"500";"25 dias úteis";"0";"2.93";"1465.00";"0.00"
"3012";"1178";"98";"Carteira de couro paraná";"3";"1000";"25 dias úteis";"0";"2.74";"2740.00";"0.00"
"3013";"1178";"12";"Chaveiro de Couro com mosquetão";"1";"1000";"30 à 40 dias úteis";"0";"2.79";"2790.00";"0.00"
"3014";"1178";"20";"Chaveiro de couro";"1";"1000";"30 à 40 dias úteis";"0";"2.79";"2790.00";"0.00"
"3015";"1179";"38";"Lapiseira de Metal";"laser";"50";"10 dias úteis";"0";"6.44";"322.00";"0.00"
"3016";"1179";"24";"Caneta de metal";"laser";"50";"10 dias úteis";"0";"8.17";"408.50";"0.00"
"3017";"1179";"39";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.32";"330.00";"0.00"
"3018";"1179";"41";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.28";"320.00";"0.00"
"3019";"1180";"6";"Chaveiro gel";"ate 4 cores";"900";"25 dias úteis";"0";"1.45";"1305.00";"0.00"
"3020";"1180";"11";"Chaveiro emborrachado";"2";"900";"30 dias úteis";"0";"2.44";"2196.00";"0.00"
"3021";"1181";"46";"Caneta de Plástico";"3";"900";"15 dias úteis";"0";"1.09";"981.00";"0.00"
"3022";"1181";"8";"Chaveiro abridor long neck";"cromia";"100";"15 dias úteis";"0";"2.49";"249.00";"0.00"
"3023";"1182";"72";"Chaveiro canivete multifunções";"laser";"150";"10 dias úteis";"0";"3.04";"456.00";"0.00"
"3024";"1182";"9";"Chaveiro Abridor Cortador";"cromia";"150";"15 dias úteis";"0";"1.91";"286.50";"0.00"
"3025";"1183";"8";"Chaveiro abridor long neck";"cromia";"200";"15 dias úteis";"0";"2.22";"444.00";"0.00"
"3026";"1184";"116";"Boné em Brim c/ Regulador de Plástico";"cromia";"100";"15 dias úteis";"0";"7.64";"764.00";"0.00"
"3027";"1184";"116";"Boné em Microfibra c/ Reg. De Plástico";"cromia";"100";"15 dias úteis";"0";"7.64";"764.00";"0.00"
"3028";"1184";"116";"Boné em Brim peletizado c/ Reg. De Plástico";"cromia";"100";"15 dias úteis";"0";"8.11";"811.00";"0.00"
"3029";"1185";"12";"Chaveiro de Couro com mosquetão";"1";"1000";"30 à 40 dias úteis";"0";"2.79";"2790.00";"0.00"
"3030";"1185";"11";"Chaveiro emborrachado";"2";"1000";"30 dias úteis";"0";"1.80";"1800.00";"0.00"
"3031";"1185";"14";"Chaveiro de metal com nylon";"laser";"1000";"10 dias úteis";"0";"4.62";"4620.00";"0.00"
"3032";"1185";"45";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.89";"890.00";"0.00"
"3033";"1185";"101";"Pen drive c/ tampa 2gb";"laser";"1000";"10 dias úteis";"0";"23.20";"23200.00";"0.00"
"3034";"1185";"100";"Pen drive giratório 2gb";"laser";"1000";"10 dias úteis";"0";"25.45";"25450.00";"0.00"
"3035";"1186";"79";"Espelho de 2 lados";"laser";"70";"10 dias úteis";"0";"5.12";"358.40";"0.00"
"3036";"1187";"57";"Caneta Ecológica";"1";"2000";"15 dias úteis";"0";"0.86";"1720.00";"0.00"
"3037";"1188";"58";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.09";"272.50";"0.00"
"3038";"1189";"78";"Espelho de 1 lado";"1";"50";"10 dias úteis";"0";"6.10";"305.00";"0.00"
"3039";"1189";"21";"Chaveiro de couro coração";"1";"200";"30 à 40 dias úteis";"0";"3.75";"750.00";"0.00"
"3040";"1190";"58";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.09";"272.50";"0.00"
"3041";"1190";"58";"Caneta de Plástico";"1";"300";"15 dias úteis";"0";"0.98";"294.00";"0.00"
"3042";"1190";"54";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.12";"280.00";"0.00"
"3043";"1190";"54";"Caneta de Plástico";"1";"300";"15 dias úteis";"0";"1.02";"306.00";"0.00"
"3044";"1190";"57";"Caneta Ecológica";"1";"250";"15 dias úteis";"0";"1.36";"340.00";"0.00"
"3045";"1190";"57";"Caneta Ecológica";"1";"300";"15 dias úteis";"0";"1.25";"375.00";"0.00"
"3046";"1191";"57";"Caneta Ecológica";"1";"250";"15 dias úteis";"0";"1.36";"340.00";"0.00"
"3047";"1192";"57";"Caneta Ecológica";"1";"250";"15 dias úteis";"0";"1.36";"340.00";"0.00"
"3048";"1193";"2";"Chaveiro retângular giratório";"laser";"200";"10 dias úteis";"0";"4.05";"810.00";"0.00"
"3049";"1193";"2";"Chaveiro retângular giratório";"laser";"300";"10 dias úteis";"0";"3.96";"1188.00";"0.00"
"3050";"1193";"2";"Chaveiro retângular giratório";"laser";"200";"10 dias úteis";"0";"4.83";"966.00";"0.00"
"3051";"1193";"2";"Chaveiro retângular giratório";"laser";"300";"10 dias úteis";"0";"4.74";"1422.00";"0.00"
"3052";"1193";"2";"Chaveiro retângular giratório";"resina";"200";"10 dias úteis";"0";"4.05";"810.00";"0.00"
"3053";"1193";"2";"Chaveiro retângular giratório";"resina";"300";"10 dias úteis";"0";"3.85";"1155.00";"0.00"
"3054";"1193";"2";"Chaveiro retângular giratório";"resina";"200";"10 dias úteis";"0";"4.52";"904.00";"0.00"
"3055";"1193";"2";"Chaveiro retângular giratório";"resina";"300";"10 dias úteis";"0";"4.16";"1248.00";"0.00"
"3056";"1194";"58";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.09";"272.50";"0.00"
"3057";"1194";"54";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.12";"280.00";"0.00"
"3058";"1194";"57";"Caneta Ecológica";"1";"250";"15 dias úteis";"0";"1.36";"340.00";"0.00"
"3059";"1195";"58";"Caneta de Plástico";"2";"250";"15 dias úteis";"0";"1.50";"375.00";"0.00"
